author_id,display_name,name_variants,prof_id_if_faculty,is_faculty
bauxbaum_jasond_01,Jason D. Bauxbaum,Jason D. Bauxbaum,,false
bayer_amanda_01,Amanda Bayer,Amanda Bayer,,false
baysan_ceren_01,Ceren Baysan,Ceren Baysan,,false
bazerman_max_01,Max Bazerman,M. Bazerman|Max Bazerman,,false
beauchamp_jonathanp_01,Jonathan P. Beauchamp,Jonathan Beauchamp|Jonathan P. Beauchamp,,false
beaulieu_nancyd_01,Nancy D. Beaulieu,N. Beaulieu|Nancy Beaulieu|Nancy D. Beaulieu,,false
bebchuck_lucian_01,Lucian Bebchuck,Lucian Bebchuck,,false
bec_frederique_01,Frederique Bec,Frederique Bec,,false
beck_anne_01,Anne Beck,Anne Beck,,false
becker_a_01,A. Becker,A. Becker,,false
becker_gs_02,G.S. Becker,Becker|G.S. Becker,,false
becker_joel_03,Joel Becker,Joel Becker,,false
becker_torbjorn_04,"Torbj\""orn Becker","Torbj\""orn Becker",,false
becko_johnsturm_01,John Sturm Becko,John Becko|John Sturm Becko,,false
beecroft_eric_01,Eric Beecroft,Eric Beecroft,,false
beede_davidn_01,David N. Beede,David Beede|David N. Beede,,false
beeler_jason_01,Jason Beeler,Jason Beeler,,false
been_vicki_01,Vicki Been,Vicki Been,,false
behavior_economic_01,Economic Behavior,Economic Behavior,,false
behrer_apatrick_01,A. Patrick Behrer,A. Patrick Behrer,,false
belfield_chris_01,Chris Belfield,Chris Belfield,,false
bell_alex_01,Alex Bell,Alex Bell,,false
bell_linda_02,Linda Bell,Linda Bell,,false
belloni_a_01,A. Belloni,A. Belloni,,false
belsky_danielw_01,Daniel W. Belsky,Daniel W. Belsky,,false
benefits_inemployee_01,in Employee Benefits,in Employee Benefits,,false
benjamin_danielj_01,Daniel J. Benjamin,Dan Benjamin|Daniel Benjamin|Daniel J. Benjamin,,false
benkard_lanier_01,Lanier Benkard,Lanier Benkard,,false
bennedsen_mikkel_01,Mikkel Bennedsen,Mikkel Bennedsen,,false
bennett_a_01,A. Bennett,A. Bennett,,false
bennett_davida_02,David A. Bennett,David A. Bennett,,false
bennett_michael_03,Michael Bennett,Michael Bennett,,false
bentley_sarah_01,Sarah Bentley,Sarah Bentley,,false
beraja_martin_01,Martin Beraja,Martin Beraja,,false
bergeaud_antonin_01,Antonin Bergeaud,Antonin Bergeaud,,false
bergemann_dirk_01,Dirk Bergemann,Dirk Bergemann,,false
berger_allen_01,Allen Berger,Allen Berger,,false
berger_david_02,David Berger,David Berger,,false
berger_james_03,James Berger,James Berger,,false
bergeron_augustin_01,Augustin Bergeron,Augustin Bergeron,harvard_bergeron_augustin,true
berglund_patricia_01,Patricia Berglund,Patricia Berglund,,false
bergman_peter_01,Peter Bergman,Peter Bergman,,false
bergstresser_daniel_01,Daniel Bergstresser,Dan Bergstresser|Daniel Bergstresser,,false
berk_richard_01,Richard Berk,Richard Berk,,false
berk_sarahholmes_02,Sarah Holmes Berk,Sarah Holmes Berk,,false
berkman_lisaf_01,Lisa F. Berkman,Lisa F. Berkman,,false
berman_aaron_01,Aaron Berman,Aaron Berman,,false
berman_ron_02,Ron Berman,Ron Berman,,false
bernadac_baptiste_01,Baptiste Bernadac,Baptiste Bernadac,,false
bernanke_bens_01,Ben S. Bernanke,Ben Bernanke|Ben S. Bernanke,,false
bernard_elaine_01,Elaine Bernard,Elaine Bernard,,false
bernardi_alexandra_01,Alexandra Bernardi,Alexandra Bernardi,,false
berndt_ernstr_01,Ernst R. Berndt,E. Berndt|Ernst Berndt|Ernst R. Berndt,,false
bernheim_bdouglas_01,B.Douglas Bernheim,B.Douglas Bernheim,,false
berns_gregorys_01,Gregory S. Berns,Gregory S. Berns,,false
bernstein_shai_01,Shai Bernstein,Shai Bernstein,,false
berry_christopher_01,Christopher Berry,Christopher Berry,,false
berry_james_02,James Berry,James Berry,,false
berry_steven_03,Steven Berry,S. Berry|Steve Berry|Steven Berry,,false
berthelemy_jeanclaude_01,Jean-Claude Berth\'elemy,Jean-Claude Berth\'elemy,,false
bertola_giuseppe_01,Giuseppe Bertola,G. Bertola|Giuseppe Bertola,,false
bertram_lars_01,Lars Bertram,Lars Bertram,,false
bertrand_marianne_01,Marianne Bertrand,M. Bertrand|Marianne Bertrand,,false
beshears_john_01,John Beshears,John Beshears,,false
besley_timothy_01,Timothy Besley,Tim Besley|Timothy Besley,,false
bessen_james_01,James Bessen,Bessen|James Bessen,,false
bessone_pedro_02,Pedro Bessone,Pedro Bessone,,false
bessone_withpedro_01,(with Pedro Bessone,(with Pedro Bessone,,false
bettinger_eric_01,Eric Bettinger,Eric Bettinger,,false
bevilaqua_afonso_01,Afonso Bevilaqua,Afonso Bevilaqua,,false
bhagat_sanjai_01,Sanjai Bhagat,Sanjai Bhagat,,false
bhalotra_sonia_01,Sonia Bhalotra,Sonia Bhalotra,,false
bhaskar_v_01,V. Bhaskar,V. Bhaskar,,false
bhat_withbhargav_01,(with Bhargav Bhat,(with Bhargav Bhat,,false
bhattacharjee_swati_01,Swati Bhattacharjee,Swati Bhattacharjee,,false
bhattacharya_jay_01,Jay Bhattacharya,Jay Bhattacharya,,false
bhattacharya_vivek_02,Vivek Bhattacharya,Vivek Bhattacharya,,false
biasi_barbara_01,Barbara Biasi,Barbara Biasi,,false
bick_alex_01,Alex Bick,Alex Bick,,false
bie_gde_01,G. De Bie,G. De Bie,,false
bighelli_tommaso_01,Tommaso Bighelli,Tommaso Bighelli,,false
bilbiie_florino_01,Florin O. Bilbiie,Florin Bilbiie|Florin O. Bilbiie,,false
billings_steve_01,Steve Billings,Steve Billings,,false
bimpikis_kostas_01,Kostas Bimpikis,Kostas Bimpikis,,false
binetti_alberto_01,Alberto Binetti,Alberto Binetti,,false
birkmeyer_john_01,John Birkmeyer,John Birkmeyer,,false
biroli_pietro_01,Pietro Biroli,Pietro Biroli,,false
bistline_john_01,John Bistline,John Bistline,,false
bjelac_jakob_01,Jakob Bjelac,Jakob Bjelac,,false
bjorklund_anders_01,Anders Bjorklund,Anders Bjorklund,,false
blackburn_bart_01,Bart Blackburn,Bart Blackburn,,false
blackburn_mckinley_02,McKinley Blackburn,McKinley Blackburn,,false
blair_peter_01,Peter Blair,Peter Blair,,false
blanchard_olivierj_01,Olivier J. Blanchard,Olivier Blanchard|Olivier J. Blanchard,,false
blanchflower_danny_01,Danny Blanchflower,Danny Blanchflower,,false
blanchflower_davidg_02,David G. Blanchflower,David Blanchflower|David G. Blanchflower,,false
blanco_hector_01,Hector Blanco,Hector Blanco,,false
blandin_adam_01,Adam Blandin,Adam Blandin,,false
blank_rebecca_01,Rebecca Blank,Rebecca Blank,,false
blark_kim_01,Kim Blark,Kim Blark,,false
blasi_josephr_01,Joseph R. Blasi,Blasi|Joseph Blasi|Joseph R. Blasi,,false
blaum_joaquin_01,Joaquin Blaum,Joaquin Blaum,,false
blei_davidm_01,David M. Blei,David M. Blei,,false
bleich_sara_01,Sara Bleich,Sara Bleich,,false
bleichrodt_h_01,H. Bleichrodt,H. Bleichrodt,,false
block_susan_01,Susan Block,Susan Block,,false
blog_healthaffairs_01,Health Affairs Blog,Health Affairs Blog,,false
bloom_david_01,David Bloom,Bloom|David Bloom,,false
bloom_erik_02,Erik Bloom,Erik Bloom,,false
bloom_nicholas_03,Nicholas Bloom,Nicholas Bloom,,false
blumenthal_david_01,David Blumenthal,David Blumenthal,,false
blumer_katy_01,Katy Blumer,Katy Blumer,,false
blundell_richard_01,Richard Blundell,Richard Blundell,,false
boardman_jasond_01,Jason D. Boardman,Jason D. Boardman,,false
bodie_zvi_01,Zvi Bodie,Zvi Bodie,,false
bodner_r_01,R. Bodner,R. Bodner,,false
bodohcreed_aaron_01,Aaron Bodoh-Creed,Aaron Bodoh-Creed,,false
boeck_paulde_01,Paul De Boeck,Paul De Boeck,,false
bogard_jonathane_01,Jonathan E. Bogard,Jonathan E. Bogard,,false
bohm_x_01,Bohm,Bohm,,false
bojinov_iavor_01,Iavor Bojinov,Iavor Bojinov,,false
bolhuis_marijna_01,Marijn A. Bolhuis,Marijn A. Bolhuis,,false
bollen_kenneth_01,Kenneth Bollen,Kenneth Bollen,,false
bond_stephen_01,Stephen Bond,Stephen Bond,,false
bondarenko_irina_01,Irina Bondarenko,Irina Bondarenko,,false
bono_james_01,James Bono,James Bono,,false
boomsma_dorret_01,Dorret Boomsma,Dorret Boomsma,,false
booth_alison_01,Alison Booth,Alison Booth,,false
bordalo_pedro_01,Pedro Bordalo,Pedro Bordalo,,false
bordo_m_01,M. Bordo,M. Bordo,,false
bordoff_jasone_01,Jason E. Bordoff,Jason E. Bordoff,,false
borek_christopher_01,Christopher Borek,Christopher Borek,,false
borek_tchristopher_02,T. Christopher Borek,T. Christopher Borek,,false
borjas_georgej_01,George J. Borjas,George Borjas|George J. Borjas|George. Borjas,,false
bornn_luke_01,Luke Bornn,Luke Bornn,,false
borst_gregoire_01,Gregoire Borst,Gregoire Borst,,false
bos_charles_01,Charles Bos,Charles Bos,,false
bos_marieke_02,Marieke Bos,Marieke Bos,,false
bos_vanden_03,van den Bos,van den Bos,,false
bosio_erica_01,Erica Bosio,Erica Bosio,,false
bossert_william_01,William Bossert,William Bossert,,false
boston_issueinbrief1_01,Issue in Brief #1.  Boston,Issue in Brief #1.  Boston,,false
bosworth_barry_01,Barry Bosworth,Barry Bosworth,,false
botero_juan_01,Juan Botero,Juan Botero,,false
botta_michaeld_01,Michael D. Botta,Michael D. Botta,,false
bound_john_01,John Bound,John Bound,,false
boven_lvan_01,L. van Boven,L. van Boven,,false
bowen_dillon_01,Dillon Bowen,Dillon Bowen,,false
bowers_peter_01,Peter Bowers,Peter Bowers,,false
bowman_david_01,David Bowman,David Bowman,,false
boxall_peter_01,Peter Boxall,Peter Boxall,,false
boxell_levi_01,Levi Boxell,Levi Boxell,,false
boycko_maxim_01,Maxim Boycko,Boycko|Maxim Boycko,,false
boyer_x_01,Boyer,Boyer,,false
boyle_patriciaa_01,Patricia A. Boyle,Patricia A. Boyle,,false
boz_emine_01,Emine Boz,Emine Boz,,false
bradford_david_01,David Bradford,David Bradford,,false
bradic_jelena_01,Jelena Bradic,J. Bradic|Jelena Bradic,,false
bradt_jacobt_01,Jacob T. Bradt,Jacob T. Bradt,,false
braghieri_luca_01,Luca Braghieri,Luca Braghieri,,false
brainard_slael_01,S. Lael Brainard,S. Lael Brainard,,false
brainard_william_02,William Brainard,William Brainard,,false
brainerd_elizabeth_01,Elizabeth Brainerd,Elizabeth Brainerd,,false
brancaccio_giulia_01,Giulia Brancaccio,Giulia Brancaccio,,false
brauer_carmen_01,Carmen Brauer,Carmen Brauer,,false
brembs_bjorn_01,"Bj\""orn Brembs","Bj\""orn Brembs",,false
breneman_x_01,Breneman,Breneman,,false
breza_emily_02,Emily Breza,Emily Breza,harvard_breza_emily,true
breza_withemily_01,(with Emily Breza,(with Emily Breza,,false
brief_issue_01,Issue Brief,Issue Brief,,false
briere_marie_01,Marie Briere,Marie Briere,,false
briskin_michael_01,Michael Briskin,Michael Briskin,,false
britton_jack_01,Jack Britton,Jack Britton,,false
broadbent_b_01,B. Broadbent,B. Broadbent,,false
broca_i_01,I. Broca,I. Broca,,false
broccardo_eleonora_01,Eleonora Broccardo,Eleonora Broccardo,,false
bronnenberg_bartj_01,Bart J. Bronnenberg,Bart J. Bronnenberg,,false
brookhart_malan_01,M. Alan Brookhart,M. Alan Brookhart,,false
brooks_benjamin_01,Benjamin Brooks,Benjamin Brooks,,false
brooks_robin_02,Robin Brooks,Robin Brooks,,false
brown_jeffreyrobert_01,Jeffrey Robert Brown,Jeffrey Brown|Jeffrey R. Brown|Jeffrey Robert Brown,,false
brown_lawrence_02,Lawrence Brown,Lawrence Brown,,false
brown_martinl_03,Martin L. Brown,Martin L. Brown,,false
brown_sebastiana_04,Sebastian A. Brown,Sebastian A. Brown,,false
bruckner_m_01,M. Brückner,M. Brückner,,false
bruich_gregory_01,Gregory Bruich,Gregory Bruich,,false
bruin_wbruinede_01,W. Bruine de Bruin,W. Bruine de Bruin,,false
brunnermeier_markus_01,Markus Brunnermeier,Markus Brunnermeier,,false
bryan_gharad_01,Gharad Bryan,Gharad Bryan,,false
bryan_tom_02,Tom Bryan,Tom Bryan,,false
brynjolfsson_erik_01,Erik Brynjolfsson,Erik Brynjolfsson,,false
bryson_alex_01,Alex Bryson,Alex Bryson,,false
bs_meiselman_01,Meiselman BS,Meiselman BS,,false
bu_yi_01,Yi Bu,Yi Bu,,false
bucelli_irene_01,Irene Bucelli,Irene Bucelli,,false
buchele_robert_01,Robert Buchele,Robert Buchele,,false
buchholz_withnicholas_01,with Nicholas Buchholz,with Nicholas Buchholz,,false
buchholz_withnick_02,with Nick Buchholz,with Nick Buchholz,,false
buchman_arons_01,Aron S. Buchman,Aron S. Buchman,,false
bucholz_emilym_01,Emily M. Bucholz,Emily M. Bucholz,,false
budish_eric_01,Eric Budish,Eric Budish,,false
budish_witheric_02,with Eric Budish,with Eric Budish,,false
buffington_catherine_01,Catherine Buffington,Catherine Buffington,,false
buffington_cathy_02,Cathy Buffington,Cathy Buffington,,false
bugni_f_01,F. Bugni,F. Bugni,,false
bui_linda_01,Linda Bui,Linda Bui,,false
bulow_jeremyi_01,Jeremy I. Bulow,Jeremy Bulow|Jeremy I. Bulow,,false
bulte_denchristophevan_01,den Christophe Van Bulte,den Christophe Van Bulte,,false
burda_withmartin_01,with Martin Burda,with Martin Burda,,false
burgess_jointwithrobin_01,(Joint with Robin Burgess,(Joint with Robin Burgess,,false
burgess_robin_02,Robin Burgess.,Robin Burgess|Robin Burgess.,,false
burgess_withrobin_03,with Robin Burgess,with Robin Burgess,,false
burik_casperap_01,Casper A. P. Burik,Casper A. P. Burik,,false
burkhart_michael_01,Michael Burkhart,Michael Burkhart,,false
burro_giovanni_01,Giovanni Burro,Giovanni Burro,,false
burstein_ariel_01,Ariel Burstein,Ariel Burstein,,false
bursztyn_leonardo_01,Leonardo Bursztyn,L. Bursztyn|Leonardo Bursztyn,,false
busch_alisab_01,Alisa B. Busch,Alisa B. Busch,,false
bushnell_james_01,James Bushnell,James Bushnell,,false
bushong_ben_01,Ben Bushong,Ben Bushong,,false
butler_phdrachela_01,PhD; Rachel A. Butler,PhD; Rachel A. Butler,,false
buttenheim_alison_01,Alison Buttenheim,Alison Buttenheim,,false
buxbaum_jasond_01,Jason D. Buxbaum,Jason D. Buxbaum,,false
buzdugan_laura_01,Laura Buzdugan,Laura Buzdugan,,false
byles_julie_01,Julie Byles,Julie Byles,,false
c_x_01,C.,C.,,false
caballero_ricardo_01,Ricardo Caballero,Ricardo Caballero,mit_caballero_ricardo,true
cacciola_s_01,S. Cacciola,S. Cacciola,,false
cahuc_pierre_01,Pierre Cahuc,Pierre Cahuc,,false
cahyadi_withnur_01,with Nur Cahyadi,with Nur Cahyadi,,false
cai_yang_01,Yang Cai,Yang Cai,,false
calderwang_sophie_01,Sophie Calder-Wang,Sophie Calder-Wang,,false
caldwell_sydnee_01,Sydnee Caldwell,Sydnee Caldwell,,false
calomiris_x_01,Calomiris,Calomiris,,false
calpe_x_01,Calpe,Calpe,,false
calvet_laurent_01,Laurent Calvet,Laurent Calvet,,false
calvo_richard_01,Richard Calvo,Richard Calvo,,false
cambridge_1991_01,1991.  Cambridge,1991.  Cambridge,,false
cambridge_1995_02,1995.  Cambridge,1995.  Cambridge,,false
cambridge_1997_03,1997.  Cambridge,1997.  Cambridge,,false
cambridge_fiscalpolicy_04,Fiscal Policy.   Cambridge,Fiscal Policy.   Cambridge,,false
cambridge_theeconomy19_05,the Economy 19.  Cambridge,the Economy 19.  Cambridge,,false
camerer_colin_01,Colin Camerer,C. Camerer|Colin Camerer,,false
campante_filipe_01,Filipe Campante,Filipe Campante,,false
campbell_archie_01,Archie Campbell,Archie Campbell,,false
campbell_harry_02,Harry Campbell,Harry Campbell,,false
campbell_johny_03,John Y. Campbell,John Campbell|John Y. Campbell,harvard_campbell_john_y,true
campos_jonander_01,Jon Ander Campos,Jon Ander Campos,,false
canada_labormarketsin_01,Labor Markets in Canada,Labor Markets in Canada,,false
canetti_ran_01,Ran Canetti,Ran Canetti,,false
canner_niko_01,Niko Canner,Niko Canner,,false
cantillo_santiago_01,Santiago Cantillo,Santiago Cantillo,,false
cantoni_davide_01,Davide Cantoni,Davide Cantoni,,false
canzoneri_matthew_01,Matthew Canzoneri,Matthew Canzoneri,,false
cao_dan_01,Dan Cao,Dan Cao,,false
cao_y_02,Y. Cao,Y. Cao,,false
caplin_andrew_01,Andrew Caplin,Andrew Caplin,,false
caplin_ann_02,Ann Caplin,Ann Caplin,,false
cappelen_a_01,A. Cappelen,A. Cappelen,,false
caravello_tomase_01,Tomás E. Caravello,Tomas E. Caravello|Tomás Caravello|Tomás E. Caravello,,false
card_david_01,David Card,David Card,,false
cardarella_stephanie_01,Stephanie Cardarella,Stephanie Cardarella,,false
carillo_j_01,J. Carillo,J. Carillo,,false
carlier_g_01,G. Carlier,G. Carlier,,false
carlson_jacob_01,Jacob Carlson,Jacob Carlson,,false
carlson_mark_02,Mark Carlson,Mark Carlson,,false
carney_kevin_01,Kevin Carney,Kevin Carney,,false
carr_x_01,Carr,Carr,,false
carrillo_p_01,P. Carrillo,P. Carrillo,,false
carroll_caitlin_01,Caitlin Carroll,Caitlin Carroll,,false
carroll_gabrield_02,Gabriel D. Carroll,Gabriel D. Carroll,,false
carrus_brandon_01,Brandon Carrus,Brandon Carrus,,false
carry_pauline_01,Pauline Carry,Pauline Carry,,false
carvalho_jeanpaul_01,Jean-Paul Carvalho,Carvalho|Jean-Paul Carvalho,,false
carvalho_vascom_02,Vasco M. Carvalho,Vasco M. Carvalho,,false
casa_camila_01,Camila Casa,Camila Casa,,false
casas_camila_01,Camila Casas,Camila Casas,,false
case_anne_01,Anne Case,Anne Case,,false
caspi_avshalom_01,Avshalom Caspi,Avshalom Caspi,,false
cassan_guilhem_01,Guilhem Cassan,Guilhem Cassan,,false
castaneda_armando_01,Armando Castaneda,Armando Castaneda,,false
castillo_juancamilo_01,Juan Camilo Castillo,Juan Camilo Castillo,,false
cattaneo_m_01,M. Cattaneo,M. Cattaneo,,false
cavallo_alberto_01,Alberto Cavallo,Alberto Cavallo,,false
cavanagh_chris_01,Chris Cavanagh,Chris Cavanagh,,false
cebrian_manuel_01,Manuel Cebrian,Manuel Cebrian,,false
celik_muratalp_01,Murat Alp Celik,Murat Alp Celik,,false
cellini_s_01,S. Cellini,S. Cellini,,false
cen_z_01,Z. Cen,Z. Cen,,false
century_chapterinthelondonconsensuseconomicprinciplesforthe21st_01,Chapter in The London Consensus: Economic Principles for the 21st Century,Chapter in The London Consensus: Economic Principles for the 21st Century,,false
cesarini_david_01,David Cesarini,David Cesarini,,false
chabris_christopherf_01,Christopher F. Chabris,Christopher Chabris|Christopher F. Chabris,,false
chacko_george_01,George Chacko,George Chacko,,false
chae_changkyun_01,Chang-Kyun Chae,Chang-Kyun Chae,,false
chai_sen_01,Sen Chai,Sen Chai,,false
chalfin_aaron_01,Aaron Chalfin,Aaron Chalfin,,false
chaloupka_2014018withfrankj_01,2014; 0:1-8 (with Frank J Chaloupka,2014; 0:1-8 (with Frank J Chaloupka,,false
chaloupka_6465withfrank_02,64-65 (with Frank Chaloupka,64-65 (with Frank Chaloupka,,false
chambers_christopher_01,Christopher Chambers,Chris Chambers|Christopher Chambers,,false
chan_davidc_01,David C. Chan,David C. Chan,,false
chan_tiffany_02,Tiffany Chan,Tiffany Chan,,false
chan_ylewis_03,Y. Lewis Chan,Chan|Y. Lewis Chan,,false
chandra_amitabh_01,Amitabh Chandra,Amitabh Chandra,,false
chandrasekhar_arung_02,Arun G. Chandrasekhar,A. Chandrasekhar|Arun Chandrasekhar|Arun G. Chandrasekhar,,false
chandrasekhar_witharung_01,(with Arun G. Chandrasekhar,(with Arun G. Chandrasekhar,,false
chandrasekhar_witharung_03,with Arun G. Chandrasekhar,with Arun G. Chandrasekhar,,false
chang_chungchouho_01,Chung-Chou Ho Chang,Chung-Chou Ho Chang,,false
chang_lindaw_02,Linda W Chang,Linda W Chang,,false
chang_mphchungchouh_03,MPH; Chung-Chou H. Chang,MPH; Chung-Chou H. Chang,,false
chang_tanwin_04,Tanwin Chang,Tanwin Chang,,false
change_demographic_01,Demographic Change,Demographic Change,,false
chao_withjohn_01,with John Chao,with John Chao,,false
chapman_gretchenb_01,Gretchen B. Chapman,Gretchen B. Chapman,,false
charness_gary_01,Gary Charness,Gary Charness,,false
chassang_sylvain_01,Sylvain Chassang,Sylvain Chassang,,false
chatterjee_avik_01,Avik Chatterjee,Avik Chatterjee,,false
chatterji_aaron_01,Aaron Chatterji,Aaron Chatterji,,false
chatterji_ronnie_02,Ronnie Chatterji,Ronnie Chatterji,,false
chatterji_somnath_03,Somnath Chatterji,Somnath Chatterji,,false
chattopadhyay_raghabendra_01,Raghabendra Chattopadhyay,Raghabendra Chattopadhyay,,false
chaudhry_azam_01,Azam Chaudhry,Azam Chaudhry,,false
chaudhuri_datta_01,Datta Chaudhuri,Datta Chaudhuri,,false
chaudry_shamyla_01,Shamyla Chaudry,Shamyla Chaudry,,false
chauvin_juanpablo_01,Juan Pablo Chauvin,Juan Pablo Chauvin,,false
chauvin_kyle_02,Kyle Chauvin,Kyle Chauvin,,false
che_yeonkoo_01,Yeon-Koo Che,Yeon-Koo Che,,false
cheema_ali_01,Ali Cheema,Ali Cheema,,false
cheema_amar_02,Amar Cheema,Amar Cheema,,false
chen_chiayen_01,Chia-Yen Chen,Chia-Yen Chen,,false
chen_chongyan_02,Chongyan Chen,Chen|Chongyan Chen,,false
chen_d_03,D. Chen,D. Chen,,false
chen_jiafeng_04,Jiafeng Chen,J. Chen|Jiafeng Chen,,false
chen_joseph_05,Joseph Chen,Joseph Chen,,false
chen_justin_06,Justin Chen,Justin Chen,,false
